School Name,URL,City,State,URL Var Clean,Short URL
University of Colorado Boulder,http://colorado.edu,Boulder,CO,http://colorado.edu,colorado.edu
Colorado College,http://coloradocollege.edu,Colorado Springs,CO,http://coloradocollege.edu,coloradocollege.edu
Colorado Mesa University,http://coloradomesa.edu,Grand Junction,CO,http://coloradomesa.edu,coloradomesa.edu
Colorado State University,http://colostate.edu,Fort Collins,CO,http://colostate.edu,colostate.edu
Colorado State University-Pueblo,http://colostate-pueblo.edu,Pueblo,CO,http://colostate-pueblo.edu,colostate-pueblo.edu
University of Denver,http://du.edu,Denver,CO,http://du.edu,du.edu
Fort Lewis College,http://fortlewis.edu,Durango,CO,http://fortlewis.edu,fortlewis.edu
Front Range Community College,http://frontrange.edu,Westminster,CO,http://frontrange.edu,frontrange.edu
Jones International University,http://jiu.edu,Centennial,CO,http://jiu.edu,jiu.edu
Colorado School of Mines,http://mines.edu,Golden,CO,http://mines.edu,mines.edu
Metropolitan State University of Denver,http://msudenver.edu,Denver,CO,http://msudenver.edu,msudenver.edu
Naropa University,http://naropa.edu,Boulder,CO,http://naropa.edu,naropa.edu
Pikes Peak Community College,http://ppcc.edu,Colorado Springs,CO,http://ppcc.edu,ppcc.edu
Pueblo Community College,http://pueblocc.edu,(multiple locations),CO,http://pueblocc.edu,pueblocc.edu
Redstone College,http://redstone.edu,Denver,CO,http://redstone.edu,redstone.edu
Regis University,http://regis.edu,Denver,CO,http://regis.edu,regis.edu
University of the Rockies,http://rockies.edu,Colorado Springs,CO,http://rockies.edu,rockies.edu
Red Rocks Community College,http://rrcc.edu,Lakewood,CO,http://rrcc.edu,rrcc.edu
William Howard Taft University,http://taft.edu,Denver,CO,http://taft.edu,taft.edu
University Corporation for Atmospheric Research,http://ucar.edu,Boulder,CO,http://ucar.edu,ucar.edu
University of Colorado Colorado Springs,http://uccs.edu,Colorado Springs,CO,http://uccs.edu,uccs.edu
University of Colorado Denver,http://ucdenver.edu,(multiple locations),CO,http://ucdenver.edu,ucdenver.edu
University of Northern Colorado,http://unco.edu,Greeley,CO,http://unco.edu,unco.edu
University of Colorado,http://cu.edu,Denver,CO,http://cu.edu,cu.edu
Western State Colorado University,http://western.edu,Gunnison,CO,http://western.edu,western.edu
Albertus Magnus College,http://albertus.edu,New Haven,CT,http://albertus.edu,albertus.edu
Asnuntuck Community College,http://asnuntuck.edu,Enfield,CT,http://asnuntuck.edu,asnuntuck.edu
Connecticut College,http://conncoll.edu,New London,CT,http://conncoll.edu,conncoll.edu
Eastern Connecticut State University,http://easternct.edu,Willimantic,CT,http://easternct.edu,easternct.edu
Fairfield University,http://fairfield.edu,Fairfield,CT,http://fairfield.edu,fairfield.edu
Goodwin College,http://goodwin.edu,East Hartfod,CT,http://goodwin.edu,goodwin.edu
University of Hartford,http://hartford.edu,West Hartford,CT,http://hartford.edu,hartford.edu
Hartford Seminary,http://hartsem.edu,Hartford,CT,http://hartsem.edu,hartsem.edu
University of New Haven,http://newhaven.edu,West Haven,CT,http://newhaven.edu,newhaven.edu
Queens University of Charlotte,http://quinnipiac.edu,Hamden,CT,http://quinnipiac.edu,quinnipiac.edu
Quinebaug Valley Community College,http://qvcc.edu,Danielson,CT,http://qvcc.edu,qvcc.edu
Sacred Heart University,http://sacredheart.edu,Fairfield,CT,http://sacredheart.edu,sacredheart.edu
Southern Connecticut State University,http://southernct.edu,New Haven,CT,http://southernct.edu,southernct.edu
Three Rivers Community College,http://threerivers.edu,Norwich,CT,http://threerivers.edu,threerivers.edu
Trinity College,http://trincoll.edu,Hartford,CT,http://trincoll.edu,trincoll.edu
Tunxis Community College,http://tunxis.edu,Farmington,CT,http://tunxis.edu,tunxis.edu
University of Connecticut Health Center,http://uchc.edu,Farmington,CT,http://uchc.edu,uchc.edu
University of Connecticut,http://uconn.edu,Storrs,CT,http://uconn.edu,uconn.edu
University of Saint Joseph Connecticut,http://usj.edu,West Hartford,CT,http://usj.edu,usj.edu
Western Connecticut State University,http://wcsu.edu,Danbury,CT,http://wcsu.edu,wcsu.edu
Wesleyan University,http://wesleyan.edu,Middletown,CT,http://wesleyan.edu,wesleyan.edu
Yale University,http://yale.edu,New Haven,CT,http://yale.edu,yale.edu
American University,http://american.edu,Washington,DC,http://american.edu,american.edu
Carnegie Institution for Science,http://carnegiescience.edu,Washington,DC,http://carnegiescience.edu,carnegiescience.edu
The Catholic University of America,catholic.edu,Washington,DC,catholic.edu,catholic.edu
Gallaudet University,http://gallaudet.edu,Washington,DC,http://gallaudet.edu,gallaudet.edu
Georgetown University,http://georgetown.edu,Washington,DC,http://georgetown.edu,georgetown.edu
The George Washington University,http://gwu.edu,Washington,DC,http://gwu.edu,gwu.edu
Howard University,http://howard.edu,Washington,DC,http://howard.edu,howard.edu
Johns Hopkins School of Advanced International Studies,http://sais-jhu.edu,Washington,DC,http://sais-jhu.edu,sais-jhu.edu
University of California Washington Center,http://ucdc.edu,Washington,DC,http://ucdc.edu,ucdc.edu
University of the District of Columbia,http://udc.edu,Washington,DC,http://udc.edu,udc.edu
Delaware State University,http://desu.edu,Dover,DE,http://desu.edu,desu.edu
Delaware Technical Community College,http://dtcc.edu,Dover,DE,http://dtcc.edu,dtcc.edu
Goldey-Beacom College,http://gbc.edu,Wilmington,DE,http://gbc.edu,gbc.edu
University of Delaware,http://udel.edu,Newark,DE,http://udel.edu,udel.edu
Wesley College,http://wesley.edu,Dover,DE,http://wesley.edu,wesley.edu
Wilmington University,http://wilmu.edu,New Castle,DE,http://wilmu.edu,wilmu.edu
Carlos Albizu University,http://albizu.edu,Miami,FL,http://albizu.edu,albizu.edu
Acupuncture Massage College,http://amcollege.edu,Miami,FL,http://amcollege.edu,amcollege.edu
Atlantic Institute of Oriental Medicine,http://atom.edu,Fort Lauderdale,FL,http://atom.edu,atom.edu
Barry University,http://barry.edu,Miami Shores,FL,http://barry.edu,barry.edu
Broward College,http://broward.edu,Fort Lauderdale,FL,http://broward.edu,broward.edu
College of Central Florida,http://cf.edu,Ocala,FL,http://cf.edu,cf.edu
Chipola College,http://chipola.edu,Marianna,FL,http://chipola.edu,chipola.edu
Bethune-Cookman University,http://cookman.edu,Daytona Beach,FL,http://cookman.edu,cookman.edu
Dade Medical College,http://dadmedical.edu,Miami,FL,http://dadmedical.edu,dadmedical.edu
Daytona State College,http://daytonastate.edu,Daytona Beach,FL,http://daytonastate.edu,daytonastate.edu
Eckerd College,http://eckerd.edu,Saint Petersburg,FL,http://eckerd.edu,eckerd.edu
Edison State College,http://edison.edu,Fort Myers,FL,http://edison.edu,edison.edu
Embry-Riddle Aeronautical University,http://erau.edu,Daytona Beach,FL,http://erau.edu,erau.edu
Everglades University,http://evergladesuniversity.edu,Boca Raton,FL,http://evergladesuniversity.edu,evergladesuniversity.edu
Florida Atlantic University,http://fau.edu,Boca Raton,FL,http://fau.edu,fau.edu
Florida Gulf Coast University,http://fgcu.edu,Fort Myers,FL,http://fgcu.edu,fgcu.edu
Florida Institute of Technology,http://fit.edu,Melbourne,FL,http://fit.edu,fit.edu
Florida International University,http://fiu.edu,Miami,FL,http://fiu.edu,fiu.edu
Flagler College,http://flagler.edu,Saint Augustine,FL,http://flagler.edu,flagler.edu
Florida Southern College,http://flsouthern.edu,Lakeland,FL,http://flsouthern.edu,flsouthern.edu
Florida National University,http://fnu.edu,Hialeah,FL,http://fnu.edu,fnu.edu
Florida State College at Jacksonville,http://fscj.edu,Jacksonville,FL,http://fscj.edu,fscj.edu
Florida State University,http://fsu.edu,Tallahassee,FL,http://fsu.edu,fsu.edu
Gulf Coast State College,http://gulfcoast.edu,Panama City,FL,http://gulfcoast.edu,gulfcoast.edu
Hillsborough Community College,http://hccfl.edu,Tampa,FL,http://hccfl.edu,hccfl.edu
Jacksonville University,http://ju.edu,Jacksonville,FL,http://ju.edu,ju.edu
Keiser University,http://keiseruniversity.edu,Fort Lauderdale,FL,http://keiseruniversity.edu,keiseruniversity.edu
Loraines Academy Incorporated,http://lorainesacademy.edu,Saint Petersburg,FL,http://lorainesacademy.edu,lorainesacademy.edu
Lake Sumter State College,http://lssc.edu,Leesburg,FL,http://lssc.edu,lssc.edu
Lynn University,http://lynn.edu,Boca Raton,FL,http://lynn.edu,lynn.edu
Millennia Atlantic University,http://maufl.edu,Doral,FL,http://maufl.edu,maufl.edu
Miami Dade College,http://mdc.edu,Miami,FL,http://mdc.edu,mdc.edu
University of Miami,http://miami.edu,Coral Gables,FL,http://miami.edu,miami.edu
Miami International University of Art and Design,http://mymiu.edu,Miami,FL,http://mymiu.edu,mymiu.edu
New College of Florida,http://ncf.edu,Sarasota,FL,http://ncf.edu,ncf.edu
North Florida Community College,http://nfcc.edu,Madison,FL,http://nfcc.edu,nfcc.edu
Nova Southeastern University,http://nova.edu,Fort Lauderdale,FL,http://nova.edu,nova.edu
National University of Health Sciences,http://nuhs.edu,(multiple locations),FL,http://nuhs.edu,nuhs.edu
Northwest Florida State College,http://nwfsc.edu,Niceville,FL,http://nwfsc.edu,nwfsc.edu
Palm Beach State College,http://palmbeachstate.edu,Lake Worth,FL,http://palmbeachstate.edu,palmbeachstate.edu
Palm Beach Atlantic University,http://pba.edu,West Palm Beach,FL,http://pba.edu,pba.edu
Pensacola State College,http://pensacolastate.edu,Pensacola,FL,http://pensacolastate.edu,pensacolastate.edu
Pasco-Hernando State College,http://phsc.edu,New Port Richey,FL,http://phsc.edu,phsc.edu
Ringling College of Art and Design,http://ringling.edu,Sarasota,FL,http://ringling.edu,ringling.edu
Rollins College,http://rollins.edu,Winter Park,FL,http://rollins.edu,rollins.edu
Saint Leo University,http://saintleo.edu,Saint Leo,FL,http://saintleo.edu,saintleo.edu
State College of Florida,http://scf.edu,Bradenton,FL,http://scf.edu,scf.edu
Seminole State College of Florida,http://seminolestate.edu,Sanford,FL,http://seminolestate.edu,seminolestate.edu
Santa Fe College,http://sfcollege.edu,Gainesville,FL,http://sfcollege.edu,sfcollege.edu
South Florida State College,http://southflorida.edu,Avon Park,FL,http://southflorida.edu,southflorida.edu
Space Coast Health Institute,http://spacecoast.edu,Melbourne,FL,http://spacecoast.edu,spacecoast.edu
Saint Petersburg College,http://spcollege.edu,Saint Petersburg,FL,http://spcollege.edu,spcollege.edu
Stetson University,http://stetson.edu,DeLand,FL,http://stetson.edu,stetson.edu
Saint Thomas University,http://stu.edu,Miami Gardens,FL,http://stu.edu,stu.edu
Saint Vincent de Paul Regional Seminary,http://svdp.edu,Boynton Beach,FL,http://svdp.edu,svdp.edu
Traviss Career Center,http://traviss.edu,Lakeland,FL,http://traviss.edu,traviss.edu
University of Central Florida,http://ucf.edu,Orlando,FL,http://ucf.edu,ucf.edu
University of Florida,http://ufl.edu,Gainesville,FL,http://ufl.edu,ufl.edu
University of North Florida,http://unf.edu,Jacksonville,FL,http://unf.edu,unf.edu
University of South Florida,http://usf.edu,Fowler Avenue,FL,http://usf.edu,usf.edu
University of South Florida Sarasota-Manatee,http://usfsm.edu,Sarasota,FL,http://usfsm.edu,usfsm.edu
University of South Florida Saint Petersburg,http://usfsp.edu,Saint Petersburg,FL,http://usfsp.edu,usfsp.edu
University of Tampa,http://ut.edu,Tampa,FL,http://ut.edu,ut.edu
University of West Florida,http://uwf.edu,Pensacola,FL,http://uwf.edu,uwf.edu
Valencia College,http://valenciacollege.edu,Orlando,FL,http://valenciacollege.edu,valenciacollege.edu
Warner University,http://warner.edu,Lake Wales,FL,http://warner.edu,warner.edu
Webber International University,http://webber.edu,Babson Park,FL,http://webber.edu,webber.edu
Agnes Scott College,http://agnesscott.edu,Decatur,GA,http://agnesscott.edu,agnesscott.edu
Albany Technical College,http://albanytech.edu,Albany,GA,http://albanytech.edu,albanytech.edu
Armstrong Atlantic State University,http://armstrong.edu,Savannah,GA,http://armstrong.edu,armstrong.edu
Atlanta Technical College,http://atlantatech.edu,Atlanta,GA,http://atlantatech.edu,atlantatech.edu
Atlanta Metropolitan State College,http://atlm.edu,Atlanta,GA,http://atlm.edu,atlm.edu
Berry College,http://berry.edu,Mount Berry,GA,http://berry.edu,berry.edu
Carver College,http://carver.edu,Atlanta,GA,http://carver.edu,carver.edu
Child Care Education Institute,http://cceionline.edu,Duluth,GA,http://cceionline.edu,cceionline.edu
Central Georgia Technical College,http://centralgatech.edu,Macon,GA,http://centralgatech.edu,centralgatech.edu
Clayton State University,http://clayton.edu,Morrow,GA,http://clayton.edu,clayton.edu
Columbus State University,http://columbusstate.edu,Columbus,GA,http://columbusstate.edu,columbusstate.edu
Columbus Technical College,http://columbustech.edu,Columbus,GA,http://columbustech.edu,columbustech.edu
Covenant College,http://covenant.edu,Lookout Mountain,GA,http://covenant.edu,covenant.edu
Dalton State,http://daltonstate.edu,Dalton,GA,http://daltonstate.edu,daltonstate.edu
Darton State College,http://darton.edu,Albany,GA,http://darton.edu,darton.edu
East Georgia State College,http://ega.edu,Swainsboro,GA,http://ega.edu,ega.edu
Emory University,http://emory.edu,Atlanta,GA,http://emory.edu,emory.edu
Georgia Institute of Technology,http://gatech.edu,Atlanta,GA,http://gatech.edu,gatech.edu
Georgia College,http://gcsu.edu,Milledgeville,GA,http://gcsu.edu,gcsu.edu
Georgia Southern University,http://georgiasouthern.edu,Statesboro,GA,http://georgiasouthern.edu,georgiasouthern.edu
Georgia Gwinnett College,http://ggc.edu,Lawrenceville,GA,http://ggc.edu,ggc.edu
Georgia Perimeter College,http://gpc.edu,Decatur,GA,http://gpc.edu,gpc.edu
Georgia Regents University Augusta,http://gru.edu,Augusta,GA,http://gru.edu,gru.edu
Georgia State University,http://gsu.edu,Atlanta,GA,http://gsu.edu,gsu.edu
Georgia South Western State University,http://gsw.edu,Americus,GA,http://gsw.edu,gsw.edu
Interactive College of Technology,http://ict.edu,Morrow,GA,http://ict.edu,ict.edu
Atlanta's John Marshall Law School,http://johnmarshall.edu,Atlanta,GA,http://johnmarshall.edu,johnmarshall.edu
Kennesaw State University,http://kennesaw.edu,Kennesaw,GA,http://kennesaw.edu,kennesaw.edu
Lanier Technical College,http://laniertech.edu,Oakwood,GA,http://laniertech.edu,laniertech.edu
Life University,http://life.edu,Marietta,GA,http://life.edu,life.edu
Mercer University,http://mercer.edu,Macon,GA,http://mercer.edu,mercer.edu
Middle Georgia State College,http://mga.edu,Macon,GA,http://mga.edu,mga.edu
Morehouse College,http://morehouse.edu,Atlanta,GA,http://morehouse.edu,morehouse.edu
Morehouse School of Medicine,http://msm.edu,Atlanta,GA,http://msm.edu,msm.edu
North Georgia Technical College,http://northgatech.edu,(multiple locations),GA,http://northgatech.edu,northgatech.edu
Oglethorpe University,http://oglethorpe.edu,Atlanta,GA,http://oglethorpe.edu,oglethorpe.edu
Okefenokee Technical College,http://okefenokeetech.edu,Waycross,GA,http://okefenokeetech.edu,okefenokeetech.edu
Paine College,http://paine.edu,Augusta,GA,http://paine.edu,paine.edu
Pfeiffer University,http://pfeiffer.edu,Decatur,GA,http://pfeiffer.edu,pfeiffer.edu
Piedmont College,http://piedmont.edu,Demorest,GA,http://piedmont.edu,piedmont.edu
Reinhardt University,http://reinhardt.edu,Waleska,GA,http://reinhardt.edu,reinhardt.edu
Savannah State University,http://savannahstate.edu,Savannah,GA,http://savannahstate.edu,savannahstate.edu
Savannah College of Art and Design,http://scad.edu,Savannah,GA,http://scad.edu,scad.edu
Shorter University,http://shorter.edu,(multiple locations),GA,http://shorter.edu,shorter.edu
Southeastern Technical College,http://southeasterntech.edu,Vidalia,GA,http://southeasterntech.edu,southeasterntech.edu
Spelman College,http://spelman.edu,Atlanta,GA,http://spelman.edu,spelman.edu
Southern Polytechnic State University,http://spsu.edu,Marietta,GA,http://spsu.edu,spsu.edu
Thomas University,http://thomasu.edu,Thomasville,GA,http://thomasu.edu,thomasu.edu
University of Georgia,http://uga.edu,Athens,GA,http://uga.edu,uga.edu
University of North Georgia,http://ung.edu,Dahlonega,GA,http://ung.edu,ung.edu
University System of Georgia,http://usg.edu,Atlanta,GA,http://usg.edu,usg.edu
Valdosta State University,http://valdosta.edu,Valdosta,GA,http://valdosta.edu,valdosta.edu
University of West Georgia,http://westga.edu,Carrollton,GA,http://westga.edu,westga.edu
Wiregrass Georgia Technical College,http://wiregrass.edu,Valdosta,GA,http://wiregrass.edu,wiregrass.edu
Brigham Young University Hawaii,http://byuh.edu,Laie,HI,http://byuh.edu,byuh.edu
Chaminade University,http://chaminade.edu,Honolulu,HI,http://chaminade.edu,chaminade.edu
University of Hawaii at Manoa,http://hawaii.edu,Honolulu,HI,http://hawaii.edu,hawaii.edu
Mid-Pacific Institute,http://midpac.edu,Honolulu,HI,http://midpac.edu,midpac.edu
AIB College of Business,http://aib.edu,Des Moines,IA,http://aib.edu,aib.edu
Central College,http://central.edu,Pella,IA,http://central.edu,central.edu
Coe College,http://coe.edu,Cedar Rapids,IA,http://coe.edu,coe.edu
Cornell College,http://cornellcollege.edu,Mount Vernon,IA,http://cornellcollege.edu,cornellcollege.edu
